stock_flow,balance_type,instrument,counterparty,series_type,series_id,start,end,n_obs,unit,data_type,frequency,collection_month,file_no
Net transactions during period ,Assets,One name paper issued by:,Other financial corporations,Original,A3373478A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,One name paper issued by:,National general government,Original,A3364250L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,One name paper issued by:,Rest of world,Original,A3373481R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Total (Counterparty sectors),Original,A3427824V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Private non-financial investment funds,Original,A3374531V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Other private non-financial corporations,Original,A3360830K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Public non-financial corporations,Original,A83834124F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Authorised deposit taking Institutions,Original,A3363302K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Other broad money Institutions,Original,A3367322T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Life insurance corporations,Original,A3359795T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Non-life insurance corporations,Original,A85253324J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Central borrowing authorities,Original,A3373589T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Securitisers,Original,A3369452A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Other financial corporations,Original,A3369932L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",National general government,Original,A3363800A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",State and local general government,Original,A3360833T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,"Bonds, etc. issued by:",Rest of world,Original,A3363803J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Derivatives issued by:,Total (Counterparty sectors),Original,A3561964F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Derivatives issued by:,Authorised deposit taking Institutions,Original,A83748922K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Derivatives issued by:,Other broad money Institutions,Original,A83748923L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Derivatives issued by:,Rest of world,Original,A3540980R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Total (Counterparty sectors),Original,A3428958V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Private non-financial investment funds,Original,A85253329V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Other private non-financial corporations,Original,A3374636R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Public non-financial corporations,Original,A83834310K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Life insurance corporations,Original,A3541002V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Central borrowing authorities,Original,A3366914C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Other financial corporations,Original,A3373127X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,National general government,Original,A3363917F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,State and local general government,Original,A3374126R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Households,Original,A3363920V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Loans and placements borrowed by:,Rest of world,Original,A3369503R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Total (Counterparty sectors),Original,A3429846V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Private non-financial investment funds,Original,A3369545L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Other private non-financial corporations,Original,A3371558R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Public non-financial corporations,Original,A83834760V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Authorised deposit taking Institutions,Original,A3363977J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Other broad money Institutions,Original,A3366524W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Life insurance corporations,Original,A3364490X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Non-life insurance corporations,Original,A3362909L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Money market financial investment funds,Original,A3368570W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Non-money market financial investment funds,Original,A3365516C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Other financial corporations,Original,A3372116X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Shares and other equity issued by:,Rest of world,Original,A3365519K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Unfunded superannuation claims,Total (Counterparty sectors),Original,A3428454R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Unfunded superannuation claims,National general government,Original,A3369158L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Net equity of pension funds in life office reserves,Total (Counterparty sectors),Original,A3429540C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Net equity of pension funds in life office reserves,Life insurance corporations,Original,A3370622C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Total (Counterparty sectors),Original,A3432318X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Private non-financial investment funds,Original,A3371123C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Other private non-financial corporations,Original,A108322871F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Authorised deposit taking Institutions,Original,A3372704V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Money market financial investment funds,Original,A108322872J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Non-money market financial investment funds,Original,A108322873K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Central borrowing authorities,Original,A3366566V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Other financial corporations,Original,A3374255K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Households,Original,A3360011F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Assets,Other accounts receivable,Rest of world,Original,A3366569A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Total financial liabilities,Total (Counterparty sectors),Original,A3425982R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Derivatives held by:,Total (Counterparty sectors),Original,A3561967L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Derivatives held by:,Authorised deposit taking Institutions,Original,A83748948J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Derivatives held by:,Other broad money Institutions,Original,A83748949K,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Derivatives held by:,Central borrowing authorities,Original,A83748950V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Derivatives held by:,Rest of world,Original,A3540985A,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Short term loans and placements held by:,Total (Counterparty sectors),Original,A3432591L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Short term loans and placements held by:,Other financial corporations,Original,A108322866L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Long term loans and placements held by:,Total (Counterparty sectors),Original,A3425646C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Long term loans and placements held by:,Authorised deposit taking Institutions,Original,A3365489J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Long term loans and placements held by:,Other financial corporations,Original,A3363437V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Long term loans and placements held by:,State and local general government,Original,A3541118W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Net equity in reserves held by:,Total (Counterparty sectors),Original,A3426579J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Net equity in reserves held by:,Households,Original,A3362057X,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Net equity in reserves held by:,Rest of world,Original,A3541288L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Total (Counterparty sectors),Original,A3425391L,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Other private non-financial corporations,Original,A3540494J,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Public non-financial corporations,Original,A83833893F,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Life insurance corporations,Original,A3540498T,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Non-life insurance corporations,Original,A108322883R,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Non-money market financial investment funds,Original,A3540499V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Other financial corporations,Original,A3591843V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,National general government,Original,A3373256V,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Households,Original,A3372182W,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Net transactions during period ,Liabilities,Other accounts payable,Rest of world,Original,A3540601C,1/06/1988,1/12/2024,147,$ Millions,FLOW,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Change in/Net financial position,Total (Counterparty sectors),,Original,A3428177C,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,Total financial assets,Total (Counterparty sectors),Original,A3428171R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,Deposits accepted by:,Total (Counterparty sectors),Original,A3432842V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,Deposits accepted by:,Authorised deposit taking Institutions,Original,A3372325V,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,Deposits accepted by:,Rest of world,Original,A3369781R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,Holdings of bills of exchange accepted by:,Total (Counterparty sectors),Original,A3426491R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,Holdings of bills of exchange accepted by:,Authorised deposit taking Institutions,Original,A3370837L,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,One name paper issued by:,Total (Counterparty sectors),Original,A3429455K,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,One name paper issued by:,Private non-financial investment funds,Original,A3369340J,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
Amounts outstanding at end of period ,Assets,One name paper issued by:,Other private non-financial corporations,Original,A3372964R,1/06/1988,1/12/2024,147,$ Millions,STOCK_CLOSE,Quarter,3,5232018.xlsx
